JobTitle,Require,Link,Year,Rank
"[DI2] Senior Frontend Developer (Reactjs, Javascript) - 1Y338","JavaScript, Front-End, ReactJS, TypeScript",https://topdev.vn/viec-lam/di2-senior-frontend-developer-reactjs-javascript-1y338-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026628,2 năm,Middle
Kỹ sư lập trình Firmware,Firmware,https://topdev.vn/viec-lam/ky-su-lap-trinh-firmware-cong-ty-co-phan-cong-nghe-dien-tu-vien-thong-viet-nam-vnetgps-2026596,2 năm,Middle
IT Support/ Global Service Desk Analysis,"IT Support, System Admin, English - Good, IT Service",https://topdev.vn/viec-lam/it-support-global-service-desk-analysis-swiss-post-solutions-sps-2026623,1 năm,"Junior,Middle,Senior"
Mobile App Developer,"Web/ Mobile, React Native, CI/CD, UX/UI Design, Front-End",https://topdev.vn/viec-lam/mobile-app-developer-cong-ty-cp-duoc-pham-pharmacity-2026613,2 năm,"Middle,Senior"
"[DI2] Senior Java Developer (Ee, Spring, Hibernate) - 1Y339","Java, Spring, Java Core, Java EE, Hibernate",https://topdev.vn/viec-lam/di2-senior-java-developer-ee-spring-hibernate-1y339-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026629,2 năm,Middle
"[DI2] Solution Architect (AWS, Java) - 1Y345","Solution Architect, Agile, DevOps",https://topdev.vn/viec-lam/di2-solution-architect-aws-java-1y345-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026630,4 năm,Senior
[DI2] Senior Big Data Architecture - 1Y340,"Big Data, Machine Learning, Data Architecture",https://topdev.vn/viec-lam/di2-senior-big-data-architecture-1y340-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026636,3 năm,Senior
[DI2] Senior/Expert Data Scientist - 1Y341,"Java, Python, Scala, Data Science",https://topdev.vn/viec-lam/di2-senior-expert-data-scientist-1y341-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026635,3 năm,Senior
[DI2] Senior Business Analyst (Agile) - 1Y344,"Agile, Business Analyst",https://topdev.vn/viec-lam/di2-senior-business-analyst-agile-1y344-ngan-hang-tmcp-hang-hai-viet-nam-msb-2026632,3 năm,Senior
Product Manager (Merchant),"Product Manager, Software Developer, Business Analyst, Product Design, UX/UI Design",https://topdev.vn/viec-lam/product-manager-merchant-taptap-2026641,1 năm,Junior
Unity Developer (C#/Unity/NFT Game) ~ $3000,"C#, Unity, .NET",https://topdev.vn/viec-lam/unity-developer-c-unity-nft-game-3000-vitalify-asia-cong-ty-tnhh-vitalify-a-chau-2026754,2 năm,Middle
Front-End Engineer (VueJS/UX) ~ $1700,"Front-End, VueJS, JavaScript",https://topdev.vn/viec-lam/front-end-engineer-vuejs-ux-1700-vitalify-asia-cong-ty-tnhh-vitalify-a-chau-2026753,2 năm,Middle
Project Manager,"Agile, Product Manager, Software Developer, Videos Editor",https://topdev.vn/viec-lam/project-manager-fpt-information-system-2026642,5 năm,Trưởng phòng
"Back-End Developer (NodeJS/GraphQL API) ~ $1,700","NodeJS, Back-End, API, NextJS, GraphQL, JavaScript",https://topdev.vn/viec-lam/back-end-developer-nodejs-graphql-api-1-700-vitalify-asia-cong-ty-tnhh-vitalify-a-chau-2026755,2 năm,Middle
[Urgent] Back-end Java Developer | Offer Up to 80Mil VND+++,"Java, MySQL, J2EE, Back-End",https://topdev.vn/viec-lam/urgent-back-end-java-developer-offer-up-to-80mil-vnd-gee-pacific-technology-service-2026757,1 năm,Junior
.NET Developers (.NET/ .NET Core/ Angular/ React),".NET, .NET Core, MVC, Microsoft, C#",https://topdev.vn/viec-lam/net-developers-net-net-core-angular-react-cong-ty-co-phan-tap-doan-tri-nam-2026756,1 năm,Junior
[Fulltime HN] Senior Java Developer,"Java, JavaScript, Java Core, Java Spring Boot, Spring",https://topdev.vn/viec-lam/fulltime-hn-senior-java-developer-bnk-solutions-2026758,3 năm,Senior
2 Blockchain Developer,"NodeJS, Back-End, Database, Agile & Scrum, Blockchain, Solidity",https://topdev.vn/viec-lam/2-blockchain-developer-itd-group-2026821,2 năm,Middle
Back-end Developer (NodeJS),"NodeJS, HTML & CSS, Angular, React, VueJS, JavaScript",https://topdev.vn/viec-lam/back-end-developer-nodejs-itd-group-2026822,1 năm,Junior
"Back-End Developer (NodeJS, ASP.Net Core)","JavaScript, NodeJS, Blockchain, ASP.NET Core",https://topdev.vn/viec-lam/back-end-developer-nodejs-asp-net-core-lucky-tech-2026768,1 năm,Junior
React Native,"Android, iOS, React Native, Mobile, JavaScript",https://topdev.vn/viec-lam/react-native-lucky-tech-2026767,1 năm,Junior
IT PROJECT MANAGER,"Project Manager, Business Analyst",https://topdev.vn/viec-lam/it-project-manager-yes4all-trading-services-company-limited-2027143,5 năm,Senior
"HOT KMS Danang | One-day Hiring (Fresher Java, .NET, Tester, Low-code Engineer)","Java, .NET, Tester, QA, QC",https://topdev.vn/viec-lam/kms-danang-one-day-hiring-fresher-java-net-tester-low-code-engineer-kms-technology-2027141,Không yêu cầu,Fresher
HOT Automation Engineer (Selenium C#),"C#, QA, QC, Automation Tester, Selenium",https://topdev.vn/viec-lam/automation-engineer-selenium-c-orient-software-development-corporation-2027142,2 năm,Middle
HOT UI Designer for PayPense,UI Design,https://topdev.vn/viec-lam/ui-designer-for-paypense-hrs-group-2027140,4 năm,Senior
HOT Senior Java Back-end Developer - Paypense (m/f/d),"Java, Back-End",https://topdev.vn/viec-lam/senior-java-back-end-developer-paypense-m-f-d-hrs-group-2027139,3 năm,Senior
[ĐÀ NẴNG] Senior software Programmer (Java/JavaScript/NodeJS/MySQL),"AngularJS, Oracle, J2EE, Java, JavaScript, MySQL, JQuery, NodeJS, Spring",https://topdev.vn/viec-lam/da-nang-senior-software-programmer-java-javascript-nodejs-mysql-ntt-data-vietnam-2026824,3 năm,Senior
[ĐÀ NẴNG ] Fresher/Junior Software Programmer (Java/.NET/PHP),"PHP, Java, .NET",https://topdev.vn/viec-lam/da-nang-fresher-junior-software-programmer-java-net-php-ntt-data-vietnam-2026820,Không yêu cầu,Fresher
HOT [ĐÀ NẴNG] Leader Tester/QC/QA,"Lifecycle (sdlc), QC, Tester, QA, Automation Tester, Manual Tester",https://topdev.vn/viec-lam/da-nang-leader-tester-qc-qa-ntt-data-vietnam-2026825,3 năm,Trưởng Nhóm
Java Software Programmer,Java,https://topdev.vn/viec-lam/java-software-programmer-ntt-data-vietnam-2026827,1 năm,"Junior,Middle,Senior"
"Web Developer (ASP.NET) | Up to $2,000","ASP.NET, C#, .NET, JavaScript, ReactJS",https://topdev.vn/viec-lam/web-developer-asp-net-up-to-2-000-cong-ty-co-phan-cong-nghe-vu-thao-2026921,2 năm,Middle
[HÀ NỘI] Senior System Analyst,System Admin,https://topdev.vn/viec-lam/ha-noi-senior-system-analyst-ntt-data-vietnam-2026828,1 năm,Trưởng Nhóm
CHUYÊN VIÊN KIỂM THỬ PHẦN MỀM (TESTER),Tester,https://topdev.vn/viec-lam/chuyen-vien-kiem-thu-phan-mem-tester-cong-ty-co-phan-cong-nghe-vu-thao-2026927,1 năm,Junior
Senior Line Manager,"Software Developer, Angular, JavaScript, ReactJS, Japanese, English",https://topdev.vn/viec-lam/senior-line-manager-shift-asia-2026926,5 năm,Trưởng phòng
Mobile Developer (Java/Kotlin/Swift/Objective C),"Swift, Android, iOS, Java, Objective-C, Mobile, Kotlin",https://topdev.vn/viec-lam/mobile-developer-java-kotlin-swift-objective-c-cong-ty-cp-cq-tdt-asia-2026923,1 năm,Junior
Dynamics 365|AX Developer,"C++, SQL, .NET, Microsoft Dynamics AX, Microsoft Dynamics 365",https://topdev.vn/viec-lam/dynamics-365-ax-developer-naviworld-vietnam-2026932,2 năm,Middle
Full Stack .NET Engineer,"C#/ Oop/ Net Framwork, API, React/Typescript, ASP.NET, .NET",https://topdev.vn/viec-lam/full-stack-net-engineer-cong-ty-co-phan-torus-engineering-2026935,1 năm,Junior
"Developer (Flutter, .NET Core, ReactJS)","REST API, Front-End, Back-End, ReactJS, .NET Core, Flutter, ASP.NET Core, Mobile",https://topdev.vn/viec-lam/developer-flutter-net-core-reactjs-cong-ty-co-phan-the-gioi-di-dong-2026936,1 năm,"Junior,Middle,Senior"
Project Manager/Business Analyst (English),"Project Manager, Business Analyst",https://topdev.vn/viec-lam/project-manager-business-analyst-english-brickmate-group-2026937,2 năm,Middle
"Tester (QA/ QC) - Up to $1,200","UI/UX, QA, QC, Tester, Mobile, Manual Test",https://topdev.vn/viec-lam/tester-qa-qc-up-to-1-200-seal-commerce-2026938,3 năm,Senior
DevOps Engineer,"Linux, Redis, MariaDB, Docker, Unix, Ansible, Kafka",https://topdev.vn/viec-lam/devops-engineer-cong-ty-tnhh-groot-2026939,2 năm,Middle
Back-end Engineer (Golang/ Python/ NodeJS/ Java/ PHP/ .NET),"Java, PHP, Python, NodeJS, .NET, Golang, Back-End",https://topdev.vn/viec-lam/back-end-engineer-golang-python-nodejs-java-php-net-ahamove-2026942,2 năm,Middle
Team leader PHP Developer từ 35M ~ 40M,"PHP, CSS, JavaScript, C#, MySQL, NodeJS",https://topdev.vn/viec-lam/team-leader-php-developer-tu-35m-40m-fibo-2026941,3 năm,Trưởng Nhóm
Scrum Master,"Scrum, Agile & Scrum, Scrum Master",https://topdev.vn/viec-lam/scrum-master-yody-fashion-2026943,2 năm,Middle
"[Junior or Senior] IT Developer (C,C++,pro-c,iOS)","iOS, Oracle, C++, Mobile, Web, Database",https://topdev.vn/viec-lam/junior-or-senior-it-developer-c-c-pro-c-ios-shinhan-securities-2026945,2 năm,"Middle,Senior"
Lập Trình Viên PHP,"PHP, JavaScript",https://topdev.vn/viec-lam/lap-trinh-vien-php-south-telecom-2026944,Không yêu cầu,Fresher
[ALL LEVELS] JAVA DEVELOPER,"Java, JavaScript, Spring",https://topdev.vn/viec-lam/all-levels-java-developer-cyberlogitec-vietnam-co-ltd-2026978,Tất cả kinh nghiệm,Fresher
"Front-end Engineer (JavaScript, HTML, CSS)","CSS, JavaScript, HTML, Front-End",https://topdev.vn/viec-lam/front-end-engineer-javascript-html-css-cho-tot-2026981,1 năm,Junior
[HN] Software Engineer (Fresher/Junior),"HTML5, MySQL, JSON, CSS3, REST API, JavaScript, JQuery, Ajax",https://topdev.vn/viec-lam/hn-software-engineer-fresher-junior-cong-ty-co-phan-base-enterprise-2026946,Không yêu cầu,Fresher
Back-end Engineer (Golang),"Golang, Back-End",https://topdev.vn/viec-lam/back-end-engineer-golang-cho-tot-2026982,3 năm,Senior
Back-end Developer (NodeJS/C++/JavaScript),"C++, JavaScript, NodeJS, Back-End",https://topdev.vn/viec-lam/back-end-developer-nodejs-c-javascript-metacoders-2027104,2 năm,Middle
HOT Fresher/Junior QA/QC Engineer (Tester),"QA, QC, Tester",https://topdev.vn/viec-lam/fresher-junior-qa-qc-engineer-tester-money-forward-vietnam-2027103,Không yêu cầu,"Fresher,Junior"
Front-end Developer (ReactJS/NextJS/TypeScript),"CSS, HTML, ReactJS, TypeScript, NextJS",https://topdev.vn/viec-lam/front-end-developer-reactjs-nextjs-typescript-metacoders-2027105,2 năm,Middle
IT PROGRAMMER (HCMC Office),"Java, .NET",https://topdev.vn/viec-lam/it-programmer-hcmc-office-ntt-data-vietnam-2026432,1 năm,Junior
JAVA TEAM LEADER (HCMC Office),"Java, Back-End, Videos Editor, Front-End",https://topdev.vn/viec-lam/java-team-leader-hcmc-office-ntt-data-vietnam-2026433,3 năm,Trưởng Nhóm
Technical Leader/ Trưởng nhóm kỹ thuật ~ Signing bonus applied for candidate receiving offer for working in HCMC,"Magento, Oracle, J2EE, MS SQL, NoSQL, React Native, Japanese, English, PostgreSql",https://topdev.vn/viec-lam/technical-leader-truong-nhom-ky-thuat-signing-bonus-applied-for-candidate-receiving-offer-for-working-in-hcmc-ntt-data-vietnam-2026420,2 năm,Trưởng Nhóm
AZURE DATA ENGINEER (HCMC Office),"Azure, Data Engineer",https://topdev.vn/viec-lam/azure-data-engineer-hcmc-office-ntt-data-vietnam-2026434,2 năm,Middle
[Remote - Fulltime] Full-Stack Developer (PHP/Ruby),"PHP, Laravel, Symfony, Full-Stack, CodeIgniter, JavaScript, Ruby on Rails, VueJS",https://topdev.vn/viec-lam/remote-fulltime-full-stack-developer-php-ruby-neolab-viet-nam-da-nang-2026516,2 năm,Middle
[Fulltime - Remote] Front-end Developer (Vue.JS/React.JS),"Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/fulltime-remote-front-end-developer-vue-js-react-js-neolab-viet-nam-da-nang-2026517,2 năm,Middle
MODERN JAVASCRIPT DEVELOPER,"JavaScript, Front-End, ReactJS",https://topdev.vn/viec-lam/modern-javascript-developer-daoukiwoom-innovation-2026515,3 năm,Senior
[Remote - Fulltime] Back-end Developer (PHP/Ruby),"Ruby on Rails, Symfony, CodeIgniter, Back-End",https://topdev.vn/viec-lam/remote-fulltime-back-end-developer-php-ruby-neolab-viet-nam-da-nang-2026518,2 năm,Middle
"Experienced Tester (QA, QC)","QA, QC, Tester, Automation Tester, Manual Test",https://topdev.vn/viec-lam/experienced-tester-qa-qc-ekino-vietnam-2026519,1 năm,"Junior,Middle"
LẬP TRÌNH VIÊN MOBILE (REACT NATIVE/ FLUTTER),"Android, iOS, Mobile, React Native",https://topdev.vn/viec-lam/lap-trinh-vien-mobile-react-native-flutter-vietec-corp-2026529,Không yêu cầu,Fresher
Frontend Developer,"CSS, JavaScript, HTML, Front-End",https://topdev.vn/viec-lam/frontend-developer-905-viet-nam-2026527,1 năm,Junior
"[All levels] Front-End Developer (HTML/CSS, JavaScript)","CSS, HTML, Front-End, HTML & CSS, JavaScript",https://topdev.vn/viec-lam/all-levels-front-end-developer-html-css-javascript-sutunam-vietnam-2026530,1 năm,"Junior,Middle,Senior"
Tester (QA/QC) App & Web,"QA, QC, Tester, Manual Test",https://topdev.vn/viec-lam/tester-qa-qc-app-web-advesa-digital-solutions-2026612,1 năm,"Junior,Middle"
"[REMOTE] Senior Blockchain Developer (Solidity, NestJS, PostgreSQL)","Microsoft, NestJS, Solidity, PostgreSql",https://topdev.vn/viec-lam/remote-senior-blockchain-developer-solidity-nestjs-postgresql-lxgic-inc-2026736,2 năm,Middle
QC Lead/QC Senior (Manual Test),"Mobile Tester, Web Tester, QC, Mobile, Manual Test",https://topdev.vn/viec-lam/qc-lead-qc-senior-manual-test-weai-technology-education-2026616,2 năm,Trưởng Nhóm
Java Developer,"Java, NodeJS, J2EE, Spring",https://topdev.vn/viec-lam/java-developer-cong-ty-co-phan-giai-phap-cong-nghe-thong-tin-cuckookoo-2026615,1 năm,Fresher
"Web Developer (C#, .Net)","ASP.NET, C#, .NET",https://topdev.vn/viec-lam/web-developer-c-net-vinatti-2026618,1 năm,Junior
"Development Team Leader (Senior Only) (Oracle, MySQL, C/C++)","SQL, Database, C/C++, Videos Editor",https://topdev.vn/viec-lam/development-team-leader-senior-only-oracle-mysql-c-c-shinhan-securities-2026737,5 năm,Trưởng Nhóm
QA/QC (Junior),"QA, QC, Tester",https://topdev.vn/viec-lam/qa-qc-junior-shinhan-securities-2026739,1 năm,Junior
Business Analyst,"Business Analyst, System, Commucation",https://topdev.vn/viec-lam/business-analyst-itd-group-2026743,Tất cả kinh nghiệm,All Levels
Back-end Developer (PHP/Laravel),"PHP, OOP, MVC, Laravel, Back-End, JavaScript",https://topdev.vn/viec-lam/back-end-developer-php-laravel-gems-tech-2026744,1 năm,Junior
Data Engineer (Python/Golang/Ruby)~$3000,"Python, Data Engineer, Golang, Ruby",https://topdev.vn/viec-lam/data-engineer-python-golang-ruby-3000-seal-commerce-2026746,1 năm,Junior
"Junior/Experience .NET Developer (C#, MVC)","ASP.NET, C#, .NET, JavaScript",https://topdev.vn/viec-lam/junior-experience-net-developer-c-mvc-ekino-vietnam-2026741,Không yêu cầu,Fresher
Back-end Developer (Java/.NET/SQL),"Java, SQL, .NET, Back-End",https://topdev.vn/viec-lam/back-end-developer-java-net-sql-fe-credit-2026747,3 năm,Senior
"Java Developer (Angular, TypeScript)","Java, Full-Stack, Angular, TypeScript",https://topdev.vn/viec-lam/java-developer-angular-typescript-fpt-software-2026808,4 năm,Senior
[Remote/Fulltime] Senior Web Developer (NodeJS/ReactJS),"ReactJS, Web, Laravel, NodeJS, LiveCode",https://topdev.vn/viec-lam/remote-fulltime-senior-web-developer-nodejs-reactjs-faba-technology-2026750,3 năm,Senior
"HOT Senior C/C++ Engineer, Windows App","C++, Windows",https://topdev.vn/viec-lam/senior-c-c-engineer-windows-app-naver-vietnam-2027132,3 năm,Senior
HOT .Net C# Engineer (Window Desktop App),"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-c-engineer-window-desktop-app-naver-vietnam-2027133,5 năm,Senior
HOT Senior Back-end Engineer (Java),"Java, Back-End, Spring",https://topdev.vn/viec-lam/senior-back-end-engineer-java-naver-vietnam-2027131,3 năm,Senior
HOT Senior macOS Engineer (Objective-C/Swift),"Swift, iOS, Objective-C, MacOS",https://topdev.vn/viec-lam/senior-macos-engineer-objective-c-swift-naver-vietnam-2027134,5 năm,Senior
HOT Senior Frontend Engineer (ReactJS/VueJS),"CSS, JavaScript, HTML, Front-End, ReactJS, VueJS",https://topdev.vn/viec-lam/senior-frontend-engineer-reactjs-vuejs-naver-vietnam-2027130,3 năm,Senior
HOT Senior UI Frontend Engineer (HTML/CSS),"CSS, HTML, UI Design, Front-End, JavaScript",https://topdev.vn/viec-lam/senior-ui-frontend-engineer-html-css-naver-vietnam-2027135,3 năm,Senior
HOT 9 Senior PHP Developers (Laravel/ MySQL),"PHP, JavaScript, CSS, HTML",https://topdev.vn/viec-lam/9-senior-php-developers-laravel-mysql-rivercrane-vietnam-2027127,3 năm,Senior
"[Junior] Kỹ Sư Phần Mềm (Java, NodeJS)","Java, MySQL, NodeJS, REST API",https://topdev.vn/viec-lam/junior-ky-su-phan-mem-java-nodejs-cong-ty-co-phan-phat-hanh-sach-tp-ho-chi-minh-fahasa-2027138,1 năm,Junior
Technical Trainer,"Java, Unity, C++",https://topdev.vn/viec-lam/technical-trainer-gameloft-vietnam-2027137,2 năm,Middle
HOT QA Engineer (m/f/d)_Payment Solutions,"Java, Python, QA, Objective-C, Automation Tester",https://topdev.vn/viec-lam/qa-engineer-m-f-d-payment-solutions-hrs-group-2027136,3 năm,Senior
"Fresher/Junior/Senior Embedded Software (C Language, C++) ~ $2500","C++, C#, Firmware, Embedded System",https://topdev.vn/viec-lam/fresher-junior-senior-embedded-software-c-language-c-2500-selex-motors-2027129,1 năm,Fresher
Senior Java Developer,Java,https://topdev.vn/viec-lam/senior-java-developer-xperc-2027128,2 năm,Middle
HOT DevOps Engineer,"Linux, AWS, CI/CD, DevOps",https://topdev.vn/viec-lam/devops-engineer-cong-ty-cp-duoc-pham-pharmacity-2027123,1 năm,"Junior,Middle"
Mobile App Developer (iOS: Swift/Objective C),"Swift, iOS, Objective-C, Mobile",https://topdev.vn/viec-lam/mobile-app-developer-ios-swift-objective-c-voip24h-2027126,1 năm,Junior
LẬP TRÌNH VIÊN PHP (Laravel),"PHP, Laravel, Front-End",https://topdev.vn/viec-lam/lap-trinh-vien-php-laravel-omt-2027125,06 tháng,Intern
C# .Net/Python Developer,"C#, Python, .NET",https://topdev.vn/viec-lam/c-net-python-developer-cong-ty-tnhh-thi-giac-meta-2027124,1 năm,Junior
"Fullstack Web Dev (NodeJS, VueJS)","CSS, NodeJS, HTML, MongoDB, Full-Stack, VueJS",https://topdev.vn/viec-lam/fullstack-web-dev-nodejs-vuejs-cong-ty-tnhh-thi-giac-meta-2027122,Tất cả kinh nghiệm,All Levels
Fresher/ Junior Java Developer,"Java, JavaScript",https://topdev.vn/viec-lam/fresher-junior-java-developer-cathay-life-2027121,Không yêu cầu,Fresher
BACKEND DEVELOPER ( JUNIOR - SENIOR ),"Java, Python, Back-End, Golang, NodeJS",https://topdev.vn/viec-lam/backend-developer-junior-senior-minerva-technology-solutions-jsc-2026492,1 năm,"Junior,Middle,Senior"
CHUYÊN VIÊN VẬN HÀNH ỨNG DỤNG COREBANKING,"Linux, Oracle, Java, SQL, System Admin, Unit Testing, Core Banking, Product Operation",https://topdev.vn/viec-lam/chuyen-vien-van-hanh-ung-dung-corebanking-ngan-hang-tmcp-sai-gon-thuong-tin-sacombank-2026470,Không yêu cầu,"Fresher,Trưởng Nhóm"
Back-end Developer (NodeJS),"Back-End, Web, NodeJS",https://topdev.vn/viec-lam/back-end-developer-nodejs-m2-vietnam-2026494,3 năm,Senior
Web Developer (Wordpress),"HTML5, JavaScript, UI Design, CSS3, TypeScript, PHP, WordPress, Full-Stack",https://topdev.vn/viec-lam/web-developer-wordpress-lastmile-works-2026493,2 năm,Middle
Product Manager,Product Manager,https://topdev.vn/viec-lam/product-manager-omega-media-2026495,Tất cả kinh nghiệm,Trưởng Nhóm
"PHP Developer (Laravel, CakePHP, EC Cube)","PHP, CakePHP, Laravel, CRM, Symfony",https://topdev.vn/viec-lam/php-developer-laravel-cakephp-ec-cube-anyses-2026501,1 năm,Junior
Backend Developer (NodeJS/ Elixir/ Java),"NodeJS, Back-End, Elixir, Java",https://topdev.vn/viec-lam/backend-developer-nodejs-elixir-java-littlelives-2026506,1 năm,Junior
"Full-stack Developer (.Net Core, Angular)","Angular, .NET Core, Full-Stack",https://topdev.vn/viec-lam/full-stack-developer-net-core-angular-cong-ty-tnhh-posco-ict-viet-nam-2026504,3 năm,Senior
NodeJS Developer,"NodeJS, Back-End",https://topdev.vn/viec-lam/nodejs-developer-laidon-group-2026502,3 năm,Senior
Chuyên viên Phát triển Phần mềm (C# .NET),"C#, ASP.NET, .NET",https://topdev.vn/viec-lam/chuyen-vien-phat-trien-phan-mem-c-net-stavian-2026507,3 năm,Senior
NodeJS Developer (Fulltime),"NodeJS, NestJS, TypeScript",https://topdev.vn/viec-lam/nodejs-developer-fulltime-bnk-solutions-2026510,2 năm,Middle
QA/QC ENGINEER,"QA, QC, Manual Test",https://topdev.vn/viec-lam/qa-qc-engineer-digicommerce-group-inc-2026509,1 năm,Junior
DevOps Engineer (Mid - Senior Level),DevOps,https://topdev.vn/viec-lam/devops-engineer-mid-senior-level-littlelives-2026508,1 năm,Junior
HOT [Urgent] 3 Ruby On Rails Developers (sign-on bonus),"Ruby on Rails, Python, NestJS",https://topdev.vn/viec-lam/urgent-3-ruby-on-rails-developers-sign-on-bonus-bravesoft-vietnam-2026681,2 năm,Middle
Front-end Developer (ReactJS),"HTML5, JavaScript, Front-End, ReactJS, CSS3",https://topdev.vn/viec-lam/front-end-developer-reactjs-gems-tech-2026512,1 năm,Junior
Fresher Tester (Manual Test),"Tester, English - Good, Manual Test",https://topdev.vn/viec-lam/fresher-tester-manual-test-just-in-time-solutions-2026511,Không yêu cầu,Fresher
UI/UX Designer,"CSS, HTML5, Photoshop, Web Design, IT Auditor, Adobe XD, Mobile",https://topdev.vn/viec-lam/ui-ux-designer-suga-2026699,1 năm,"Junior,Middle"
"Back-end Developer (PHP, Laravel)","PHP, Laravel, Back-End",https://topdev.vn/viec-lam/back-end-developer-php-laravel-cong-ty-co-phan-cong-nghe-posapp-2026692,1 năm,Trưởng Nhóm
IT BUSINESS ANALYST,"SQL, Business Analyst",https://topdev.vn/viec-lam/it-business-analyst-mirae-asset-finance-company-2026685,1 năm,Junior
CHUYÊN VIÊN LẬP TRÌNH JAVA,"Java, Back-End, Spring",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-java-cong-ty-tnhh-chung-khoan-acb-acbs-2026703,3 năm,Senior
"[Middle/Senior] .NET Developer (Salary up to $3,000)","C#, .NET, .NET Core",https://topdev.vn/viec-lam/middle-senior-net-developer-salary-up-to-3-000-creative-force-2026704,2 năm,"Trưởng phòng,Trưởng Nhóm"
"QC/QA Tester (Fresher, Junior, Senior)","Web, Test, Mobile, Agile, CSS, HTML, Scrum, Flutter, Tester",https://topdev.vn/viec-lam/qc-qa-tester-fresher-junior-senior-suga-2026701,Tất cả kinh nghiệm,Fresher
"Back-End Developer (PHP, API, Laravel)","PHP, Laravel, Back-End, API",https://topdev.vn/viec-lam/back-end-developer-php-api-laravel-cong-ty-tnhh-vina-payroll-outsourcing-2026705,3 năm,Senior
"DEVOPS ENGINEER (AWS, Kubernetes)","DevOps, Cloud, CI/CD, AWS, Kubernetes",https://topdev.vn/viec-lam/devops-engineer-aws-kubernetes-citynow-technology-solutions-2026724,2 năm,Middle
Lập trình viên Java ~ Upto 30mil,"OOP, Java, MongoDB, My SQL, REST API, Redis",https://topdev.vn/viec-lam/lap-trinh-vien-java-upto-30mil-weatherplus-2026728,2 năm,Middle
"Senior Java Developer (Spring/ Spring Boot, JavaScript)","CSS, Java, JavaScript, HTML, Full-Stack, Spring, Spring Boot",https://topdev.vn/viec-lam/senior-java-developer-spring-spring-boot-javascript-beetech-2026789,3 năm,Senior
JUNIOR SOFTWARE DEVELOPER (PHP/LARAVEL/MySQL),"PHP, Linux, MySQL, JQuery, Git, VueJS, HTML & CSS, JavaScript",https://topdev.vn/viec-lam/junior-software-developer-php-laravel-mysql-secomus-2026725,1 năm,Junior
.NET Developer,"C#, .NET, .NET Core",https://topdev.vn/viec-lam/net-developer-pixelz-2026794,1 năm,Junior
"Automation Tester, QA/ QC","QA, QC, Tester, Automation Tester, Selenium, Appium",https://topdev.vn/viec-lam/automation-tester-qa-qc-sellerwix-print-on-demand-management-system-2026799,1 năm,Trưởng Nhóm
HO - CHUYÊN VIÊN DỰ ÁN QUẢN TRỊ DỊCH VỤ CLOUD,Cloud,https://topdev.vn/viec-lam/ho-chuyen-vien-du-an-quan-tri-dich-vu-cloud-ngan-hang-a-chau-acb-2026807,3 năm,Senior
"Software Developer (Python, JavaScript)","JavaScript, Python, Full-Stack, Front-End, Back-End",https://topdev.vn/viec-lam/software-developer-python-javascript-cong-ty-co-phan-nhua-chau-au-2026901,1 năm,Junior
Test Lead,"Test Design, Automation Tester",https://topdev.vn/viec-lam/test-lead-cong-ty-cp-cq-tdt-asia-2026801,3 năm,Trưởng Nhóm
Senior Backend Engineer (NodeJS),"NodeJS, Back-End, MySQL, REST API",https://topdev.vn/viec-lam/senior-backend-engineer-nodejs-younet-group-2026910,3 năm,Senior
CHUYÊN VIÊN LẬP TRÌNH (PHP/ NODEJS/ JAVA/ JAVASCRIPT/ MOBILE/...),"Java, JavaScript, Mobile, C/C++, PHP, Swift, NodeJS, Objective-C",https://topdev.vn/viec-lam/chuyen-vien-lap-trinh-php-nodejs-java-javascript-mobile-trung-tam-cong-nghe-thong-tin-mobifone-2026917,Tất cả kinh nghiệm,Fresher
[All Levels] Lập trình viên .NET,"C#, JQuery, .NET, Bootstrap",https://topdev.vn/viec-lam/all-levels-lap-trinh-vien-net-bkav-2026916,Tất cả kinh nghiệm,Fresher
Nhân Viên Lập Trình (.Net/ C#/ SQL),"C#, .NET, SQL Server",https://topdev.vn/viec-lam/nhan-vien-lap-trinh-net-c-sql-smartsign-2026919,1 năm,"Junior,Senior"
"Web Developer (HTML, CSS, JavaScript)","CSS, JavaScript, HTML",https://topdev.vn/viec-lam/web-developer-html-css-javascript-south-telecom-2027022,Không yêu cầu,Fresher
HOT 03 Senior Backend Engineer (Golang/NodeJS),"JavaScript, MySQL, NodeJS, NoSQL, Golang",https://topdev.vn/viec-lam/03-senior-backend-engineer-golang-nodejs-metasource-2027031,3 năm,Senior
"HOT Senior Automation Tester (Blockchain, up to 2500 USD)","API, Automation Tester, Tester",https://topdev.vn/viec-lam/senior-automation-tester-blockchain-up-to-2500-usd-metasource-2027029,3 năm,Senior
"HOT Designer (UX/UI, Graphic/Web Design)","UX/UI Design, Graphic Design, Web Design",https://topdev.vn/viec-lam/designer-ux-ui-graphic-web-design-titan-technology-corporation-2027036,3 năm,Senior
